DAT,obs_time,내부온도관측치,내부습도관측치,co2관측치,ec관측치,시간당분무량,일간누적분무량,시간당백색광량,일간누적백색광량,시간당적색광량,일간누적적색광량,시간당청색광량,일간누적청색광량,시간당총광량,일간누적총광량
12,14:00,33.6549988428751,55.7399997711181,444.633333333333,2.07122376759847,769.0000000000009,8458.99999999999,18255.189999999988,145478.3938,1654.800000000001,9457.182,3414.970000000001,19946.2445,23324.959999999992,174881.8203
12,15:00,33.361666615804,55.2466667175292,446.3,2.0690098841985,769.0,9227.99999999999,18255.19,163733.5838,1812.0059999999996,11269.188,3563.7874999999985,23510.032,23630.9835,198512.8038
12,16:00,33.0466667175293,55.0100000381469,449.2,2.07025874455769,769.0,9996.99999999999,17744.663499999995,181478.2473,2128.0728,13397.2608,3223.857,26733.889,23096.59329999998,221609.3971
12,17:00,32.8283331553141,55.1299999872843,450.916666666666,2.07275643746058,768.999999999909,10765.9999999999,16807.151200000022,198285.3985,2629.4772,16026.738,2279.2575,29013.1465,21715.88590000005,243325.283
12,18:00,31.5733331680297,56.1833334604899,457.966666666666,2.07676789363225,769.0,11534.9999999999,8487.116299999994,206772.5148,1476.0815999999995,17502.8196,885.072500000002,29898.219,10848.27039999998,254173.5534
12,19:00,29.1166666030883,60.9333332061767,479.133333333333,2.09657934109369,0.0,11534.9999999999,0.0,206772.5148,0.0,17502.8196,0.0,29898.219,0.0,254173.5534
12,20:00,28.0649998982747,60.9416667302449,499.15,2.11856680313746,769.0,12303.9999999999,0.0,206772.5148,0.0,17502.8196,0.0,29898.219,0.0,254173.5534
12,21:00,27.4116666475931,60.8050001144409,513.766666666666,2.13786732753117,0.0,12303.9999999999,0.0,206772.5148,0.0,17502.8196,0.0,29898.219,0.0,254173.5534
12,22:00,27.0833336512247,60.5783332188924,525.25,2.1503558397293,769.0,13072.9999999999,0.0,206772.5148,0.0,17502.8196,0.0,29898.219,0.0,254173.5534
12,23:00,26.7633331616719,60.254999923706,524.366666666666,2.16256065766016,0.0,13072.9999999999,0.0,206772.5148,0.0,17502.8196,0.0,29898.219,0.0,254173.5534
13,00:00,26.5606667709342,60.3533334096272,523.5,2.17433013121287,768.999999999999,768.999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,01:00,26.2288333415985,59.9183335622151,524.933333333333,2.18055553436279,0.0,768.999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,02:00,26.0566668192545,60.0250003178914,535.066666666666,2.18965707619984,768.999999999991,1537.99999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,03:00,25.7983329137166,60.1999996821085,540.8,2.19675285418828,0.0,1537.99999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,04:00,25.661666615804,60.6283332188924,540.95,2.20526778300603,769.0,2306.99999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,05:00,25.3033330281575,60.833333714803,536.333333333333,2.21126607259114,0.0,2306.99999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,06:00,25.3466663360595,61.1499999364217,529.15,2.21429359515508,769.0,3075.99999999999,4127.5294,4127.5294,178.7184,178.7184,169.182,169.182,4475.4298,4475.4298
13,07:00,26.3049999554951,59.3433329900105,508.983333333333,2.20572189887364,0.0,3075.99999999999,13307.7241,17435.2535,663.5748,842.2932,628.1664999999999,797.3485,14599.4654,19074.8952
13,08:00,28.0299998601277,58.4800002415974,494.0,2.19251430034637,769.0,3844.99999999999,18245.907700000003,35681.1612,971.3676000000002,1813.6608,1295.4955,2092.844,20512.7708,39587.666
13,09:00,29.3066664059956,59.0733336130778,479.783333333333,2.17942022085189,769.0,4613.99999999999,18255.189999999995,53936.3512,976.332,2789.9928,2210.3315,4303.1755,21441.8535,61029.5195
13,10:00,30.5533334096272,58.908334159851,465.283333333333,2.16466100215911,769.0,5382.99999999999,18255.19000000001,72191.5412,1014.3924000000002,3804.3852,2804.035,7107.2105,22073.617400000017,83103.13690000001
13,11:00,31.5883328755696,58.7966670354207,459.9,2.15387540658315,769.0,6151.99999999999,18255.189999999988,90446.7312,1168.2887999999998,4972.674,2954.418999999999,10061.6295,22377.897799999977,105481.0347
13,12:00,32.6133332570393,58.9550001907278,463.633333333333,2.14380883375803,769.0,6920.99999999999,18255.19,108701.9212,1325.4948000000004,6298.1688,3103.236500000001,13164.866,22683.9213,128164.956
13,13:00,33.4366664886474,58.1816666920979,475.033333333333,2.13396938244501,769.0,7689.99999999999,18255.19,126957.1112,1499.2487999999994,7797.4176,3267.718999999999,16432.585,23022.1578,151187.1138
13,14:00,33.8400000254313,57.7500001907348,481.233333333333,2.12554906606674,769.0000000000009,8458.99999999999,18255.189999999988,145212.3012,1653.1452,9450.5628,3413.4035000000003,19845.9885,23321.738700000016,174508.8525
13,15:00,33.889999961853,56.9983334859212,459.133333333333,2.1214240193367,769.0,9227.99999999999,18255.19,163467.4912,1812.0059999999996,11262.5688,3563.7874999999003,23409.7759999999,23630.98349999989,198139.8359999999
13,16:00,33.5266668319702,56.7599997202555,455.6,2.11956962744394,769.0,9996.99999999999,17744.663500000024,181212.1547,2128.0728000000017,13390.6416,3223.857000000102,26633.633,23096.593300000124,221236.4293
13,17:00,33.1133326848347,57.2233335494995,458.733333333333,2.11905874808629,768.999999999909,10765.9999999999,16841.186299999972,198053.341,2611.2743999999984,16001.916,2310.587499999998,28944.2205,21763.04819999996,242999.4775
13,18:00,31.8916667620341,58.5499997456868,464.416666666666,2.12223769028981,769.0,11534.9999999999,8728.45610000001,206781.7971,1530.6900000000005,17532.606,983.7619999999988,29927.9825,11242.9081,254242.3856
13,19:00,29.3349999427795,62.1333333333333,485.083333333333,2.14044071833292,0.0,11534.9999999999,0.0,206781.7971,0.0,17532.606,0.0,29927.9825,0.0,254242.3856
13,20:00,28.2283330917358,62.0641666539556,504.85,2.16734791994094,769.0,12303.9999999999,0.0,206781.7971,0.0,17532.606,0.0,29927.9825,0.0,254242.3856
13,21:00,27.4649998664855,61.8566664377848,520.283333333333,2.18627004623413,0.0,12303.9999999999,0.0,206781.7971,0.0,17532.606,0.0,29927.9825,0.0,254242.3856
13,22:00,27.0200000762939,61.6616669972737,535.2,2.20197534958521,769.0,13072.9999999999,0.0,206781.7971,0.0,17532.606,0.0,29927.9825,0.0,254242.3856
13,23:00,26.4966663996378,61.3150003433227,546.5,2.21652640104293,0.0,13072.9999999999,0.0,206781.7971,0.0,17532.606,0.0,29927.9825,0.0,254242.3856
14,00:00,26.2216665585835,61.2616666793823,557.983333333333,2.23138023614883,768.999999999999,768.999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,01:00,25.9266663869222,61.1683329900105,567.15,2.23906261523564,0.0,768.999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,02:00,25.8699995040893,61.2966667175293,575.05,2.24878859519958,768.999999999991,1537.99999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,03:00,25.7316667556762,61.2849999745686,581.716666666666,2.25317847728729,0.0,1537.99999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,04:00,25.6416670481363,61.7266667683919,588.4,2.25847667455673,769.0,2306.99999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,05:00,25.4516664822896,62.0050004323323,593.966666666666,2.26409654617309,0.0,2306.99999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,06:00,25.6833331425984,61.9116667429606,594.766666666666,2.26530754963556,769.0,3075.99999999999,4158.4704,4158.4704,185.3376,185.3376,175.448,175.448,4519.256,4519.256
14,07:00,26.7566665331522,60.6749996821085,574.3,2.25363263289133,0.0,3075.99999999999,13292.253599999998,17450.724,670.194,855.5316,634.4325,809.8805,14596.880099999997,19116.1361
14,08:00,28.6133333206176,60.3549997965494,526.4,2.23824892044067,769.0,3844.99999999999,18242.813600000005,35693.5376,973.0224,1828.554,1306.461,2116.3415,20522.29700000001,39638.4331
14,09:00,29.7383331616719,60.6016665140787,554.25,2.22804996967315,769.0,4613.99999999999,18255.189999999995,53948.7276,976.332,2804.886,2227.563,4343.9045,21459.084999999992,61097.5181
14,10:00,30.693333307902,61.0050003051757,540.716666666666,2.21616688172022,769.0,5382.99999999999,18255.19,72203.9176,1011.0828,3815.9688,2802.4685,7146.373,22068.741300000016,83166.25940000001
14,11:00,31.496666431427,60.9916669845503,519.3,2.20587328275044,769.0,6151.99999999999,18255.19,90459.1076,1161.6695999999995,4977.6384,2948.153,10094.526,22365.012599999987,105531.272
14,12:00,32.0283329963684,60.5200002034505,491.233333333333,2.19788817167282,769.0,6920.99999999999,18255.19,108714.2976,1322.1852,6299.8236,3100.1034999999997,13194.6295,22677.478700000007,128208.7507
14,13:00,32.5250003814697,61.4149998919107,497.6,2.19156822363535,769.0,7689.99999999999,18255.189999999988,126969.4876,1497.594,7797.4176,3266.1525,16460.782,23018.93649999998,151227.6872
14,14:00,32.764999961853,61.2350001017252,516.366666666666,2.18840823968251,769.0000000000009,8458.99999999999,18255.19,145224.6776,1656.4548000000004,9453.8724,3416.536500000002,19877.3185,23328.1813,174555.86849999998
14,15:00,32.821666653951,60.6850001017252,588.45,2.18613758484522,769.0,9227.99999999999,18255.19,163479.8676,1813.6608,11267.5332,3565.354,23442.6725,23634.204800000007,198190.0733
14,16:00,32.6966660181681,60.3350000381469,544.1,2.18649711608886,769.0,9996.99999999999,17732.287100000016,181212.1547,2134.692000000001,13402.2252,3211.3250000000007,26653.9975,23078.30410000001,221268.3774
14,17:00,32.3833330790201,60.3883332570393,490.75,2.18732968171437,768.999999999909,10765.9999999999,16828.809899999993,198040.9646,2617.8935999999994,16020.1188,2298.0554999999986,28952.053,21744.75900000002,243013.1364
14,18:00,31.3749997456868,60.6966665903727,520.833333333333,2.189732782046,769.0,11534.9999999999,8660.385899999994,206701.3505,1505.8679999999986,17525.9868,955.5649999999988,29907.618,11121.818899999984,254134.9553
14,19:00,28.8316666285196,62.1916667302449,540.35,2.2115120490392,0.0,11534.9999999999,9.282299999991665,206710.6328,0.0,17525.9868,0.0,29907.618,9.28229999996256,254144.2376
14,20:00,27.5366666793823,61.7233334223429,542.133333333333,2.23930858771006,769.0,12303.9999999999,0.0,206710.6328,0.0,17525.9868,0.0,29907.618,0.0,254144.2376
14,21:00,26.6833332633987,60.7149998982747,542.7,2.26193940639495,0.0,12303.9999999999,0.0,206710.6328,0.0,17525.9868,0.0,29907.618,0.0,254144.2376
14,22:00,26.0749999682108,60.0749998728434,546.916666666666,2.28046412467956,769.0,13072.9999999999,0.0,206710.6328,0.0,17525.9868,0.0,29907.618,0.0,254144.2376
14,23:00,25.51666653951,58.8483331044515,550.3,2.29651004076004,0.0,13072.9999999999,0.0,206710.6328,0.0,17525.9868,0.0,29907.618,0.0,254144.2376
15,00:00,25.1533331871032,58.04166653951,550.85,2.31212077538172,768.999999999999,768.999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,01:00,24.6799999872843,57.351666577657,549.333333333333,2.32423091332117,0.0,768.999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,02:00,24.3816664377848,56.6349999745686,547.05,2.33707901239395,768.999999999991,1537.99999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,03:00,24.0150000572204,56.0366666793823,543.883333333333,2.34616163969039,0.0,1537.99999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,04:00,23.7699998219807,56.5133329391479,542.116666666666,2.35566049019495,769.0,2306.99999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,05:00,23.4233330408732,56.5599999109904,542.533333333333,2.36315363645553,0.0,2306.99999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,06:00,23.4599998474121,58.0133334477742,540.316666666666,2.36718401114145,769.0,3075.99999999999,4217.2583,4217.2583,191.9568,191.9568,181.714,181.714,4590.9291,4590.9291
15,07:00,24.4716665585835,57.7633333206176,522.866666666666,2.35978551705678,0.0,3075.99999999999,13304.629999999996,17521.8883,676.8132,868.77,640.6984999999991,822.412499999999,14622.141699999996,19213.0708
15,08:00,26.3148332150769,57.0600002924601,500.65,2.34419370492299,769.0,3844.99999999999,18249.0018,35770.8901,974.6772,1843.4472,1320.5594999999912,2142.97199999999,20544.23849999999,39757.30929999999
15,09:00,27.798333231608,59.4966669718424,502.166666666666,2.32705030043919,769.0,4613.99999999999,18255.19,54026.0801,976.332,2819.7792,2241.6615000000097,4384.6335,21473.183500000006,61230.49279999999
15,10:00,29.3083333015441,61.3066663742065,495.4,2.30689826806386,769.0,5382.99999999999,18255.189999999995,72281.2701,1012.7376,3832.5168,2804.035,7188.6685,22071.9626,83302.45539999999
15,11:00,30.8399999300638,62.0233334223429,497.383333333333,2.28746532201766,769.0,6151.99999999999,18255.19,90536.4601,1163.3244,4995.8412,2949.719499999901,10138.3879999999,22368.233899999905,105670.6892999999
15,12:00,31.839999961853,60.473333231608,519.45,2.27011375029881,769.0,6920.99999999999,18255.19,108791.6501,1323.84,6319.6812,3101.6700000001,13240.058,22680.700000000117,128351.3893
15,13:00,32.691666094462,60.6533330281575,515.333333333333,2.25872269074122,769.0,7689.99999999999,18255.19,127046.8401,1494.2844000000005,7813.9656,3263.0194999999985,16503.0775,23012.49389999997,151363.88319999998
15,14:00,32.5250000635782,61.2599998474121,499.666666666666,2.25257299343744,769.0000000000009,8458.99999999999,18255.19,145302.0301,1653.1452,9467.1108,3413.4035000000003,19916.481,23321.738700000016,174685.6219
15,15:00,31.826666577657,62.3466668446858,484.2,2.25490040779113,769.0,9227.99999999999,18255.19,163557.2201,1815.3156,11282.4264,3566.9205,23483.4015,23637.42610000001,198323.048
15,16:00,31.6916665712992,62.5400002161661,533.316666666666,2.25976339181264,769.0,9996.99999999999,17723.004799999995,181280.2249,2139.6564,13422.0828,3203.4925000000003,26686.894,23066.153699999995,221389.2017
15,17:00,31.8483327547709,61.8566665013631,583.566666666666,2.26233677069346,768.999999999909,10765.9999999999,16816.433499999985,198096.6584,2624.5128000000004,16046.5956,2287.09,28973.984,21728.036299999974,243117.238
15,18:00,30.8216664950052,60.893333307902,558.75,2.2657238125801,769.0,11534.9999999999,8623.256700000027,206719.9151,1495.9392000000007,17542.5348,930.5010000000002,29904.485,11049.69690000001,254166.9349
15,19:00,28.3999998728434,63.6949993133544,558.733333333333,2.28839248021443,0.0,11534.9999999999,12.376399999979183,206732.2915,0.0,17542.5348,0.0,29904.485,12.376400000008289,254179.3113
15,20:00,27.5016666412353,63.5533333460489,560.85,2.31064486106236,769.0,12303.9999999999,0.0,206732.2915,0.0,17542.5348,0.0,29904.485,0.0,254179.3113
15,21:00,26.8640000216197,61.9066666920979,566.55,2.32846940358479,0.0,12303.9999999999,0.0,206732.2915,0.0,17542.5348,0.0,29904.485,0.0,254179.3113
15,22:00,26.1310001182525,60.7883332570393,554.183333333333,2.34669145743052,769.0,13072.9999999999,0.0,206732.2915,0.0,17542.5348,0.0,29904.485,0.0,254179.3113
15,23:00,25.8433327356974,62.2533330917358,518.883333333333,2.35789328416188,0.0,13072.9999999999,0.0,206732.2915,0.0,17542.5348,0.0,29904.485,0.0,254179.3113
16,00:00,25.8583327929178,62.8416666666666,497.25,2.36669205427169,768.999999999999,768.999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,01:00,25.7999993006388,62.2233334223429,488.266666666666,2.3714036266009,0.0,768.999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,02:00,25.7716663042704,62.0000000635782,488.05,2.3763234257698,768.999999999991,1537.99999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,03:00,25.479999923706,61.8766672770182,491.383333333333,2.38046732743581,0.0,1537.99999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,04:00,25.336666170756,62.0816659291585,504.716666666666,2.38722252845764,769.0,2306.99999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,05:00,25.0,62.0883329391479,522.783333333333,2.39481025536855,0.0,2306.99999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,06:00,24.9749999046325,62.8016665140787,528.716666666666,2.39759179353714,769.0,3075.99999999999,4251.2934,4251.2934,178.7184,178.7184,169.182,169.182,4599.193799999999,4599.193799999999
16,07:00,25.9938331890075,62.9333335240681,513.233333333333,2.38949315945307,0.0,3075.99999999999,13344.853300000002,17596.1467,660.2652,838.9836,625.0335,794.2155,14630.152,19229.3458
16,08:00,28.0399998982747,62.5966667175292,480.55,2.36983312765757,769.0,3844.99999999999,18255.19,35851.3367,976.332,1815.3156,1334.65799999999,2128.87349999999,20566.17999999999,39795.52579999999
16,09:00,29.4499999682108,63.1350001653035,487.566666666666,2.35363584359486,769.0,4613.99999999999,18255.19,54106.5267,976.332,2791.6476,2257.3265000000097,4386.2,21488.848500000007,61284.3743
16,10:00,30.7483331998189,63.0649998982747,545.483333333333,2.33955779870351,769.0,5382.99999999999,18255.19,72361.7167,1014.3924000000002,3806.04,2807.1680000000006,7193.368,22076.750400000004,83361.1247
16,11:00,31.7399996121724,62.9933335622151,531.15,2.32918850183486,769.0,6151.99999999999,18255.19,90616.9067,1166.634,4972.674,2952.852499999999,10146.2205,22374.6765,105735.8012
16,12:00,32.3866665522257,62.7866665522257,490.916666666666,2.32020053863525,769.0,6920.99999999999,18255.189999999988,108872.0967,1325.4948000000004,6298.1688,3103.236500000001,13249.457,22683.921299999987,128419.7225
16,13:00,32.6266657511393,62.4333333333333,510.05,2.31499696175257,769.0,7689.99999999999,18255.19,127127.2867,1497.594,7795.7628,3266.1524999999983,16515.6095,23018.9365,151438.659
16,14:00,32.6783332824707,61.7283337275187,576.316666666666,2.31380490461985,769.0000000000009,8458.99999999999,18255.19,145382.4767,1651.4903999999988,9447.2532,3411.8369999999995,19927.4465,23318.51740000001,174757.1764
16,15:00,32.4783339818318,61.1633334477742,577.0,2.31355890830357,769.0,9227.99999999999,18255.19,163637.6667,1812.0060000000008,11259.2592,3563.787500000002,23491.234,23630.9835,198388.1599
16,16:00,32.1933326721191,61.09166653951,603.25,2.31571597655614,769.0,9996.99999999999,17747.75760000001,181385.4243,2126.418,13385.6772,3225.423500000001,26716.6575,23099.59910000002,221487.759
16,17:00,31.9999997774759,60.8883330663045,603.666666666666,2.32364433209101,768.999999999909,10765.9999999999,16794.774799999985,198180.1991,2636.0964000000004,16021.7736,2265.159,28981.8165,21696.03019999998,243183.7892
16,18:00,30.764999961853,60.4833333969116,565.383333333333,2.33026706775029,769.0,11534.9999999999,8514.963199999998,206695.1623,1487.6651999999997,17509.4388,892.9049999999988,29874.7215,10895.533400000017,254079.3226
16,19:00,28.0916665712992,61.969999885559,598.1,2.35760945876439,0.0,11534.9999999999,0.0,206695.1623,0.0,17509.4388,0.0,29874.7215,0.0,254079.3226
16,20:00,26.9950000127156,61.6150001525878,596.166666666666,2.38726038535436,769.0,12303.9999999999,0.0,206695.1623,0.0,17509.4388,0.0,29874.7215,0.0,254079.3226
16,21:00,26.0466666221618,60.0066667556762,573.616666666666,2.41153740088144,0.0,12303.9999999999,0.0,206695.1623,0.0,17509.4388,0.0,29874.7215,0.0,254079.3226
16,22:00,25.2533330917358,59.0250001271565,561.983333333333,2.43108388980229,769.0,13072.9999999999,0.0,206695.1623,0.0,17509.4388,0.0,29874.7215,0.0,254079.3226
16,23:00,24.6016665140787,58.0900001525878,554.2,2.4503844499588,0.0,13072.9999999999,0.0,206695.1623,0.0,17509.4388,0.0,29874.7215,0.0,254079.3226
17,00:00,24.093333085378,57.4033329645792,551.383333333333,2.46805768410364,768.999999999999,768.999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,01:00,23.5383332888285,56.233333269755,551.883333333333,2.48079222440719,0.0,768.999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,02:00,23.3583327929178,55.6166667302449,554.533333333333,2.49195628563563,768.999999999991,1537.99999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,03:00,23.5016666730244,55.164999961853,556.45,2.49547576109568,0.0,1537.99999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,04:00,23.776666132609,56.8083335240681,558.9,2.49628942410151,769.0,2306.99999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,05:00,23.7766662597656,57.3716665903727,560.833333333333,2.49528654019037,0.0,2306.99999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,06:00,24.0000000317891,59.8949998219808,561.466666666666,2.49415124257405,769.0,3075.99999999999,4164.6586,4164.6586,182.028,182.028,172.315,172.315,4519.0016,4519.0016
17,07:00,25.1416665712992,60.8183331171671,544.5,2.48122742970784,0.0,3075.99999999999,13292.2536,17456.9122,663.5748,845.6028,628.1665,800.4815,14583.994900000002,19102.9965
17,08:00,27.3516665458679,61.558333269755,511.566666666666,2.45787758827209,769.0,3844.99999999999,18245.907700000003,35702.8199,971.3676,1816.9704,1297.0619999999903,2097.54349999999,20514.337299999992,39617.33379999999
17,09:00,29.3066665331522,62.8766665140787,497.916666666666,2.43165155649185,769.0,4613.99999999999,18255.189999999995,53958.0099,976.332,2793.3024,2216.5975000000094,4314.141,21448.1195,61065.4533
17,10:00,30.8883332252502,63.2350001653035,535.75,2.41263488133748,769.0,5382.99999999999,18255.19000000001,72213.1999,1009.428,3802.7304,2799.3355,7113.4765,22063.953500000018,83129.40680000001
17,11:00,32.1383332570393,63.71666653951,574.116666666666,2.39704307715098,769.0,6151.99999999999,18255.189999999988,90468.3899,1169.9436,4972.674,2955.9855,10069.462,22381.11909999998,105510.5259
17,12:00,32.9149994532267,64.1266664505005,504.183333333333,2.38587908347447,769.0,6920.99999999999,18255.19,108723.5799,1325.4948000000004,6298.1688,3103.236500000001,13172.6985,22683.9213,128194.4472
17,13:00,33.3083331425984,64.5833330790201,530.683333333333,2.3771938363711,769.0,7689.99999999999,18255.19,126978.7699,1499.2487999999994,7797.4176,3267.718999999999,16440.4175,23022.15780000001,151216.605
17,14:00,33.6499991099039,64.3833338419596,567.183333333333,2.36355099280675,769.0000000000009,8458.99999999999,18255.189999999988,145233.9599,1654.8000000000002,9452.2176,3414.970000000001,19855.3875,23324.959999999992,174541.565
17,15:00,33.996667098999,64.7733328501383,647.816666666666,2.36818687915802,769.0,9227.99999999999,18255.19,163489.1499,1812.0059999999996,11264.2236,3563.7874999999985,23419.175,23630.983499999973,198172.5485
17,16:00,33.7716667175293,65.0249994913736,545.566666666666,2.36703263521194,769.0,9996.99999999999,17744.663500000024,181233.8134,2128.0728,13392.2964,3223.857,26643.032,23096.59330000004,221269.1418
17,17:00,33.5766667048136,64.9349995930989,569.566666666666,2.3731255531311,768.999999999909,10765.9999999999,16834.998099999997,198068.8115,2614.5840000000007,16006.8804,2305.887999999999,28948.92,21755.47010000001,243024.6119
17,18:00,32.5349995930989,64.8833334604899,568.733333333333,2.37530162731806,769.0,11534.9999999999,8706.797399999981,206775.6089,1519.1063999999988,17525.9868,977.4960000000028,29926.416,11203.399799999985,254228.0117
17,19:00,29.9949997901916,67.3583324432373,549.65,2.39106369813283,0.0,11534.9999999999,0.0,206775.6089,0.0,17525.9868,0.0,29926.416,0.0,254228.0117
17,20:00,28.6783331871032,66.8916665395101,590.05,2.41717618306477,769.0,12303.9999999999,0.0,206775.6089,0.0,17525.9868,0.0,29926.416,0.0,254228.0117
17,21:00,27.6599999427795,66.0433330535888,580.3,2.44308050870895,0.0,12303.9999999999,0.0,206775.6089,0.0,17525.9868,0.0,29926.416,0.0,254228.0117
17,22:00,26.8183332125345,65.0566668192545,569.85,2.46750892003377,769.0,13072.9999999999,0.0,206775.6089,0.0,17525.9868,0.0,29926.416,0.0,254228.0117
17,23:00,26.0966665267944,63.4199998219807,565.2,2.49061281283696,0.0,13072.9999999999,0.0,206775.6089,0.0,17525.9868,0.0,29926.416,0.0,254228.0117
18,00:00,25.5716663678487,62.1149997711181,564.333333333333,2.51127568085988,768.999999999999,768.999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,01:00,24.969999885559,61.3850000381469,563.216666666666,2.52501314878463,0.0,768.999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,02:00,24.6866665522257,60.8416662851969,565.7,2.53846673170725,768.999999999991,1537.99999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,03:00,24.3649994850158,60.2749999364217,566.366666666666,2.54838187694549,0.0,1537.99999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,04:00,24.3083326657613,60.026666577657,567.916666666666,2.55583718220392,769.0,2306.99999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,05:00,24.3899995803833,59.5366664250691,568.65,2.55814570188522,0.0,2306.99999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,06:00,25.0233332951863,60.8966667175293,563.866666666666,2.55103101332982,769.0,3075.99999999999,4291.5167,4291.5167,191.9568,191.9568,181.714,181.714,4665.1875,4665.1875
18,07:00,26.4816665967305,61.8750003178914,531.25,2.53133310079574,0.0,3075.99999999999,13363.4179,17654.9346,673.5036,865.4604,637.5654999999999,819.2795,14674.487,19339.6745
18,08:00,28.8249998728434,64.1266667683919,489.183333333333,2.51012144088745,769.0,3844.99999999999,18249.0018,35903.9364,974.6772,1840.1376,1317.4265,2136.706,20541.1055,39880.78
18,09:00,30.5533333460489,64.0366662979126,499.716666666666,2.48832321564356,769.0,4613.99999999999,18255.19,54159.1264,976.332,2816.4696,2238.5284999999994,4375.2345,21470.0505,61350.8305
18,10:00,31.7383329391479,64.129999478658,477.3,2.4747750043869,769.0,5382.99999999999,18255.189999999995,72414.3164,1011.0828,3827.5524,2802.468499999991,7177.70299999999,22068.741299999994,83419.57179999999
18,11:00,32.3949995676676,64.4433334350585,459.55,2.46561669508616,769.0,6151.99999999999,18255.19,90669.5064,1163.3244,4990.8768,2949.71950000001,10127.4225,22368.233900000007,105787.8057
18,12:00,32.9449998219807,64.686666615804,449.266666666666,2.45954269568125,769.0,6920.99999999999,18255.19,108924.6964,1323.84,6314.7168,3101.67,13229.0925,22680.7,128468.5057
18,13:00,33.3866678873697,64.2316663742065,440.816666666666,2.45617459217707,769.0,7689.99999999999,18255.19,127179.8864,1502.5584,7817.2752,3270.8520000000008,16499.9445,23028.60040000001,151497.1061
18,14:00,33.4066676457722,64.5183331807454,456.35,2.45621241728464,769.0000000000009,8458.99999999999,18255.189999999988,145435.0764,1658.1095999999998,9475.3848,3418.102999999999,19918.0475,23331.4026,174828.5087
18,15:00,33.4633338928222,64.2866669336954,509.983333333333,2.45842632452646,769.0,9227.99999999999,18255.19,163690.2664,1815.3156,11290.7004,3566.9205,23484.968,23637.426099999982,198465.9348
18,16:00,33.1983333587646,64.3166662851969,480.866666666666,2.46281623045603,769.0,9996.99999999999,17729.193,181419.4594,2136.346800000001,13427.0472,3209.7585,26694.7265,23075.298299999995,221541.2331
18,17:00,32.6483331044514,63.8733331044515,464.133333333333,2.47027158339818,768.999999999909,10765.9999999999,16816.433500000014,198235.8929,2624.5127999999986,16051.56,2287.09,28981.8165,21728.036300000007,243269.2694
18,18:00,31.3216667175292,64.1916666666666,464.333333333333,2.47857836882273,769.0,11534.9999999999,8480.92809999999,206716.821,1464.4980000000014,17516.058,938.3335000000006,29920.15,10883.75959999999,254153.029
18,19:00,29.073333231608,66.7383336385091,484.583333333333,2.50083070993423,0.0,11534.9999999999,6.188200000004144,206723.0092,0.0,17516.058,0.0,29920.15,6.188200000004144,254159.2172
